latitude,longitude
43.0162 , -72.5581
43.0836 , -72.756
43.0818 , -72.7543
43.0828 , -72.752
43.0843 , -72.7542
43.1015 , -72.8479
43.0974 , -72.8233
43.0905 , -72.8172
43.0868 , -72.8187
43.0965 , -72.8475
43.1014 , -73.2604
43.1097 , -73.2585
43.1052 , -73.2006
43.0877 , -73.1803
43.0799 , -73.1549
43.07 , -73.1626
42.6428 , -72.9832
42.6447 , -72.9375
42.6324 , -72.936
42.6296 , -72.9724
42.6345 , -72.9853
42.5606 , -73.1693
42.5584 , -73.1693
42.5583 , -73.1662
42.56 , -73.1664
42.64 , -73.1077
42.6384 , -73.1021
42.6377 , -73.1028
42.6392 , -73.1076
34.1952 , -118.2951
34.1963 , -118.2955
34.0407 , -118.5807
34.041 , -118.5762
34.0395 , -118.5761
34.0391 , -118.5808
42.83 , -71.63
42.8336 , -71.6314
42.8365 , -71.6445
42.8321 , -71.645
42.874 , -71.9393
42.8791 , -71.9608
42.8564 , -71.9703
42.8557 , -71.9509
43.25 , -71.38
43.2493 , -71.3648
43.2645 , -71.3614
43.2675 , -71.3708
44.7512 , -71.6305
44.7505 , -71.6376
44.7435 , -71.6279
44.7465 , -71.6258
43.9866 , -71.6809
43.9459 , -71.6905
43.9494 , -71.6648
30.5467 , -91.0547
30.5494 , -91.0386
30.5548 , -91.0428
34.9401 , -88.5267
40.57 , -79.75
34.495 , -88.5092
34.8143 , -88.2872
34.8139 , -88.27
34.8125 , -88.217
37.5207 , -86.3245
43.9919 , -71.6594
43.7674 , -71.6925
43.7645 , -71.6617
43.7408 , -71.6628
43.7372 , -71.6811
33.44 , -77.74
33.96 , -77.94
33.96 , -77.94
33.44 , -77.74
34.2406 , -117.5114
34.2179 , -117.4694
34.2254 , -117.4647
34.2488 , -117.5004
34.0173 , -117.3812
34.0082 , -117.365
34.0697 , -117.2687
34.076 , -117.2951
34.0524 , -117.3541
33.733 , -117.157
33.7248 , -117.1551
33.7289 , -117.1447
33.7347 , -117.153
32.8496 , -116.9394
32.8219 , -116.9383
40.58 , -79.71
40.6077 , -79.7177
40.5912 , -79.7604
40.5714 , -79.7704
40.8396 , -79.6539
40.8328 , -79.6302
40.8422 , -79.6154
40.8717 , -79.6822
40.8455 , -79.6912
40.73 , -79.68
40.7323 , -79.6752
40.7358 , -79.6789
40.7323 , -79.684
41.02 , -79.61
40.99 , -79.62
40.9682 , -79.6244
40.9667 , -79.5702
41.0276 , -79.5674
41.2182 , -79.3175
41.2663 , -79.3672
41.2258 , -79.4446
41.1917 , -79.4027
39.8982 , -80.3034
39.8555 , -80.2817
39.8707 , -80.2377
39.9323 , -80.2194
39.9419 , -80.2721
40.34 , -80.11
40.4 , -79.92
40.3638 , -79.843
40.3241 , -79.9085
40.3124 , -80.1042
40.4183 , -80.1931
40.4075 , -80.2165
40.3887 , -80.1908
40.3988 , -80.1722
40.5543 , -79.9626
40.5119 , -79.9552
40.5172 , -79.9419
40.5521 , -79.9479
40.5469 , -79.8072
40.5452 , -79.7943
40.5378 , -79.7934
40.5404 , -79.8093
40.54 , -80.18
40.547 , -80.1315
40.6013 , -80.1407
40.5942 , -80.2199
40.522 , -80.0212
40.5096 , -80.0203
40.5169 , -80.0491
40.5375 , -80.0431
41.14 , -79.16
41.1553 , -79.1207
41.0563 , -79.0452
41.0211 , -79.1184
41.1194 , -79.2049
41.1516 , -79.1198
41.1338 , -79.1039
41.1345 , -79.0527
41.1742 , -79.0372
41.1786 , -79.0845
41.3387 , -79.2498
41.3105 , -79.263
41.3024 , -79.2373
41.3162 , -79.1834
41.3441 , -79.1897
40.78 , -80.2
40.8017 , -80.155
40.8449 , -80.1895
40.8328 , -80.2939
40.774 , -80.2227
40.17 , -80.25
40.1637 , -80.2838
40.14 , -80.29
40.144 , -80.2461
40.159 , -80.2387
40.26 , -80.19
40.2605 , -80.1744
40.2444 , -80.2055
40.244 , -80.2175
40.2587 , -80.2022
40.324 , -80.2242
40.3179 , -80.2328
36.95 , -77.4
37.58 , -77.53
37.4463 , -78.0012
37.4518 , -77.9982
30.3011 , -92.5758
30.3017 , -92.573
36.98 , -76.32
37.16 , -76.38
37.49 , -75.98
37.65 , -75.9
34.72 , -111.92
34.714 , -111.5795
41.93 , -88.87
44.7108 , -68.3636
44.2026 , -68.7152
44.129 , -68.4103
44.2633 , -67.8637
44.7393 , -67.953
44.9424 , -67.3093
44.8943 , -67.735
44.6547 , -67.6835
44.7413 , -67.2008
43.2983 , -75.5333
43.3122 , -75.5329
43.3111 , -75.4906
43.296 , -75.4991
43.1186 , -75.2657
43.1276 , -75.2773
43.1197 , -75.2994
43.1105 , -75.284
43.0119 , -76.7626
42.9868 , -76.7212
43.0448 , -76.5348
43.0665 , -76.5728
43.4173 , -75.4828
43.416 , -75.4756
43.4208 , -75.4758
43.4232 , -75.48
43.3359 , -75.7601
43.3286 , -75.7403
43.3368 , -75.7244
43.344 , -75.7456
43.4561 , -75.3414
43.4701 , -75.3826
43.5007 , -75.3407
43.4865 , -75.3202
43.32 , -75.38
43.3162 , -75.3551
43.296 , -75.3823
43.3078 , -75.397
43.1124 , -75.2784
43.1236 , -75.2682
43.1305 , -75.2843
43.1212 , -75.2914
42.38 , -77.37
42.3772 , -77.3819
42.3344 , -77.3473
48.1594 , -119.7989
48.1601 , -119.7991
33.49 , -88.79
33.498 , -88.7951
33.5003 , -88.7876
33.4612 , -88.7409
33.4601 , -88.7544
32.7853 , -89.133
32.4585 , -90.1272
32.4538 , -90.0908
32.6111 , -90.0167
32.6115 , -90.0462
32.3 , -90.39
31.68 , -90.81
33.5295 , -91.0253
33.5409 , -90.8694
33.3001 , -90.8897
33.3704 , -91.062
33.4801 , -90.3494
33.5432 , -90.335
33.5613 , -90.1904
33.5086 , -90.1664
33.5107 , -90.65
