latitude,longitude
26.4871,-98.823
26.2385,-98.3888
26.0698,-98.1864
26.2,-98.18
26.17,-98.23
35.07,-92.52
35.08,-92.47
35.09,-92.45
35.42,-91.46
35.4323,-91.4566
35.4289,-91.4414
35.4122,-91.4552
34.3101,-92.4106
38.91,-87.44
39.47,-87.25
39.711,-86.0082
39.6797,-87.4098
39.64,-86.84
40.19,-86.9
39.66,-86.67
39.6977,-86.3356
40.15,-86.36
39.7399,-86.0259
39.72,-85.89
40.3603,-86.1256
39.72,-85.89
39.66,-86
40.21,-86.03
32.8335,-93.935
33.0017,-93.9365
32.789,-93.8378
32.8301,-93.7501
33.0969,-93.6523
33.3553,-93.5765
33.4067,-93.3
33.0208,-93.3703
33.0901,-93.3142
33.1187,-93.0537
33.0422,-92.9322
34.19,-96.99
34.15,-97.06
34.69,-96.57
34.24,-96.68
34.78,-96.5
34.23,-96.68
34.23,-96.68
34.23,-96.68
34.74,-96.61
34.27,-96.5
34.36,-96.17
35.1,-96.13
34.38,-96.13
34.27,-96.42
34.27,-96.42
34.39,-100.9
29.37,-94.73
29.23,-94.4
29.4957,-94.5556
29.4955,-94.5555
29.4229,-94.8899
29.3076,-96.0366
31.0468,-85.3605
31.044,-85.3597
31.041,-85.3196
31.0452,-85.3197
31.1178,-85.3112
31.1152,-85.3081
31.1207,-85.3038
31.1232,-85.3076
31.0121,-85.2098
31.0275,-85.19
31.0318,-85.1982
31.0188,-85.2158
31.0755,-85.3619
31.0647,-85.3639
32.13,-89.84
32.09,-90.05
31.51,-90.95
31.47,-90.89
33.63,-89.89
33.76,-89.98
33.53,-89.73
31.0658,-85.3681
31.0765,-85.3639
31.0843,-85.3554
31.0711,-85.3558
31.0709,-85.3528
31.0849,-85.3524
30.9449,-85.6482
33.988,-81.7078
33.992,-81.6897
33.9917,-81.688
34.0042,-81.6679
33.9366,-81.561
34.17,-81.35
30.9417,-85.6481
30.9409,-85.6359
30.9332,-85.6327
30.934,-85.6278
30.9457,-85.6318
27.7376,-82.6948
27.8615,-82.8485
27.77,-82.57
27.9188,-82.6898
27.8415,-82.5281
27.6,-82.65
27.07,-82.45
27.76,-82.63
27.9977,-82.8285
27.9976,-82.8263
27.9723,-82.7178
27.9689,-82.7054
28.2994,-82.67
28.2997,-82.7206
31.6221,-84.8895
31.619,-84.8746
34,-96.42
34.144,-116.4135
34.1432,-116.4155
34.0902,-114.7029
34.1134,-114.6638
34.1354,-114.6794
34.109,-114.7213
